TIMESTAMP,RECORD,Station,LoggerBattV,LoggerPanelTemp,EXO_TempC,EXO_SpCondmScm,EXO_Salpsu,EXO_pHmV,EXO_pH,EXO_ORPmV,EXO_Depthm,EXO_BatV,EXO_TSSmgL,EXO_ChlugL,EXO_ChlRFU,EXO_DOPerSat,EXO_DOmgL,EXO_BGAPCRFU,EXO_BGAPERFU,EXO_BGAPCugL,EXO_BGAPEugL,EXO_TurbFNU,EXO_fDOMRFU,EXO_fDOMQSU,EXO_TurbNTU,ABSSpd_Avg,Direction_Avg,NorthCur_Avg,EastCur_Avg,Heading_Avg,TiltX_Avg,TiltY_Avg,SPstd_Avg,SigStrength_Avg,PingCnt_Avg,AbsTilt_Avg,MaxTilt_Avg,StdTilt_Avg,Gill_Ws_Mean,Gill_Wd_MeanUnitVector,Gill_Wd_StdDev,Gill_WindSpd_Max,Gill_Temperature_Avg,Gill_RH,Gill_Pressure,Gill_Rain_mm_Tot,Gill_TotalRain_mm,Gill_DewPoint_Avg,Gill_SRad_Avg,Gill_SunHours_Avg,Gill_Latitude,Gill_Longitude,Gill_Time,Gill_TotalDailyRain_mm,OPUS517_ActiveLSA,OPUS1000_N_NO3,OPUS1004_CODeq,OPUS1014_TOCeq,OPUS1016_TSSeq,OPUS1032_SAC254,OPUS1034_Abs360,OPUS1036_Abs210,OPUS1038_FitError,OPUS1042_Abs254,OPUS1052_COD_SACeq,OPUS1060_SQI,OPUS1_MeasureTime,ModemTimeOn,ModemTimeOff
"2018-12-15 21:10",5264,BrambleBayWQBuoy,11.97,26.49,26.433,54.654,36.15,-127.99,7.97,0,0.428,5.39,0,7.46,1.86,101.21,6.65,0,4.52,0,12.46,11.86,-1.21,-3.62,11.86,3.540324,333.2789,3.155142,-1.5617,195.984,1.345015,0.8706408,8.635242,-28.921,100,5.305367,12.1479,2.99026,8.12,105.9,14.98,10.46,25.31,91,1010.1,0,1.1,23.71,7999,100,-27.30297,153.1054,15,1959.886,Salt,0.0182,NAN,NAN,13.401,3.5374,0.0515,1.7585,0.0021,0.0869,NAN,1,450,425760,476280
"2018-12-15 21:20",5265,BrambleBayWQBuoy,11.97,26.44,26.41,54.66,36.15,-127.98,7.97,0,0.431,5.39,0,7.26,1.81,101.03,6.64,0,5.04,0,13.91,10.69,-1.21,-3.63,10.69,5.286417,311.1505,2.769141,-4.033757,195.4638,0.7611004,0.3838891,8.747114,-32.37743,100,5.292742,11.31167,2.666579,7.858,108.8,21.83,9.78,25.28,90,1010.1,0,1.1,23.74,7999,100,-27.30297,153.1054,15,1959.886,Salt,0.0272,NAN,NAN,12.722,3.2731,0.0489,1.7573,0.0022,0.0817,NAN,1,450,425760,478080
"2018-12-15 21:30",5266,BrambleBayWQBuoy,11.96,26.4,26.398,54.648,36.14,-127.92,7.97,0,0.433,5.39,0,7.3,1.82,101.02,6.64,0,4.42,0,12.18,11.95,-1.24,-3.69,11.95,5.827258,314.9658,3.680479,-3.960686,190.261,0.6042105,4.318131,2380.835,-10.88422,25.55318,59.20955,8.052199,8.824513,7.49,107.4,22.43,9.45,25.29,91,1010.2,0,1.1,23.77,7999,100,-27.30297,153.1054,15,1959.886,Salt,0.0295,NAN,NAN,12.811,3.3263,0.0493,1.7474,0.0023,0.0825,NAN,1,450,425760,479880
"2018-12-15 21:40",5267,BrambleBayWQBuoy,11.96,26.36,26.386,54.704,36.19,-127.77,7.96,0,0.432,5.4,0,7.7,1.91,100.82,6.63,0,4.51,0,12.43,12.1,-1.24,-3.72,12.1,3.853508,235.4965,0.6247547,-0.4919515,174.7581,0.07203887,4.75859,1822.899,-14.28756,43.07008,47.43344,9.476,8.306825,7.748,105.6,14.35,10.21,25.28,90,1010.2,0,1.1,23.67,7999,100,-27.30297,153.1054,15,1959.886,Salt,0.0182,NAN,NAN,11.973,3.281,0.0461,1.7403,0.0023,0.0789,NAN,1,450,425760,481680
"2018-12-15 21:50",5268,BrambleBayWQBuoy,11.97,26.32,26.367,54.651,36.15,-127.83,7.96,0,0.431,5.39,0,7.04,1.75,100.88,6.63,0,4.36,0,11.99,11.14,-1.26,-3.77,11.14,4.943921,79.16629,2.485959,1.512577,196.6715,-1.09423,1.611361,8.170941,-30.72317,100,5.982198,10.3556,3.228253,7.15,104.9,15.8,9.05,25.27,90,1010.2,0,1.1,23.67,7999,100,-27.30296,153.1054,15,1959.886,Salt,0.0064,NAN,NAN,11.6,3.2569,0.0446,1.7384,0.0021,0.0772,NAN,1,450,425760,483480
"2018-12-15 22:00",5269,BrambleBayWQBuoy,11.97,26.28,26.353,54.649,36.14,-127.67,7.96,0,0.429,5.38,0,6.87,1.71,100.72,6.62,0,4.53,0,12.49,10.64,-1.28,-3.83,10.64,5.86785,164.6169,3.132181,-2.113651,182.9468,-0.8431996,1.613348,7.147825,-30.52703,100,5.249148,9.912282,2.63029,6.73,98.4,24.2,8.91,25.25,91,1010.2,0,1.1,23.7,7999,100,-27.30296,153.1054,15,1959.886,Salt,0.0217,NAN,NAN,11.316,3.3272,0.0435,1.7303,0.0028,0.0768,NAN,1,450,425760,485280
"2018-12-15 22:10",5270,BrambleBayWQBuoy,11.95,26.25,26.343,54.651,36.15,-127.6,7.96,0,0.432,5.38,0,6.61,1.64,100.67,6.62,0,3.67,0,10.07,10.72,-1.3,-3.9,10.72,3.92966,208.6998,-1.211574,-1.603956,174.1938,0.205423,2.569176,3.050277,-8.369577,24.92473,59.01597,9.028497,10.50279,7.072,106,13.9,9.76,25.17,91,1010.3,0,1.1,23.69,7999,100,-27.30297,153.1054,15,1959.886,Salt,0.0334,NAN,NAN,10.856,3.0543,0.0418,1.7295,0.0029,0.0723,NAN,1,450,425760,487080
"2018-12-15 22:20",5271,BrambleBayWQBuoy,11.95,26.22,26.332,54.648,36.14,-127.68,7.96,0,0.432,5.37,0,6.36,1.58,100.87,6.64,0,3.81,0,10.47,10.11,-1.31,-3.92,10.11,2.972004,152.2303,-2.623129,1.385554,191.0324,0.009894935,2.279479,5.7625,-14.74482,42.5895,47.51268,11.49926,9.574481,6.995,107.8,15.05,9.04,25.09,92,1010.3,0,1.1,23.57,7999,100,-27.30296,153.1054,15,1959.886,Salt,0.0044,NAN,NAN,11.788,3.2476,0.0453,1.7575,0.0017,0.0778,NAN,1,450,425760,488880
"2018-12-15 22:30",5272,BrambleBayWQBuoy,11.96,26.19,26.318,54.676,36.17,-127.68,7.96,0,0.434,5.39,0,5.98,1.49,100.99,6.65,0,3.61,0,9.92,9.87,-1.31,-3.92,9.87,2.977129,159.1635,-2.747977,1.052372,183.0624,-0.1667113,3.01568,4.428174,-7.982847,25.11337,59.86264,10.68995,10.05178,6.676,97.9,16.09,8.38,25.06,91,1010.2,0,1.1,23.63,7999,100,-27.30295,153.1054,15,1959.886,Salt,0.0286,NAN,NAN,13.515,3.0628,0.052,1.7397,0.0026,0.0826,NAN,1,450,425760,490680
"2018-12-15 22:40",5273,BrambleBayWQBuoy,11.95,26.15,26.313,54.658,36.15,-127.58,7.96,0,0.434,5.39,0,6.33,1.57,100.68,6.63,0,3.79,0,10.4,9.95,-1.33,-3.98,9.95,3.528355,212.8407,-2.08253,-1.800212,165.8251,0.308763,2.466136,4.529159,-13.04047,42.73375,46.40995,8.660416,7.75779,6.908,97.3,20.73,9.98,25.09,91,1010.3,0,1.1,23.65,7999,100,-27.30293,153.1054,15,1959.886,Salt,0.0304,NAN,NAN,11.507,3.1794,0.0443,1.7356,0.0026,0.0761,NAN,1,450,425760,492480
"2018-12-15 22:50",5274,BrambleBayWQBuoy,11.96,26.12,26.308,54.663,36.16,-127.53,7.96,0,0.432,5.32,0,6.13,1.52,100.68,6.63,0,3.74,0,10.28,10.51,-1.32,-3.96,10.51,5.990624,181.4688,-3.417887,1.642682,156.7018,0.2229934,1.127045,3.989865,-7.673051,26.29397,59.01937,7.954122,9.071866,6.603,89.2,27.59,9.01,25.16,92,1010.2,0,1.1,23.8,7999,100,-27.30294,153.1054,15,1959.886,Salt,0.006,NAN,NAN,12.525,3.2241,0.0482,1.754,0.0018,0.0804,NAN,1,450,425760,494280
"2018-12-15 23:00",5275,BrambleBayWQBuoy,11.95,26.1,26.304,54.65,36.15,-127.4,7.96,0,0.431,5.22,0,5.94,1.48,100.5,6.62,0,3.55,0,9.75,9.77,-1.32,-3.94,9.77,7.952483,149.0725,-6.611597,3.83166,138.2864,0.1289191,2.133333,0.4349629,9.388692,-30.7191,100,6.174086,11.8942,6.427,98.7,14.47,8.52,25.08,91,1010.2,0,1.1,23.62,7999,100,-27.30294,153.1054,15,1959.886,Salt,0.0446,NAN,NAN,12.528,3.1276,0.0482,1.7382,0.0038,0.0795,NAN,1,450,425760,496080
"2018-12-15 23:10",5276,BrambleBayWQBuoy,11.93,26.13,26.299,54.643,36.14,-127.21,7.95,0,0.434,5.32,0,6.04,1.5,100.39,6.61,0,3.31,0,9.06,9.74,-1.34,-4.01,9.74,7.808655,149.9543,-6.658772,3.759818,154.5644,-0.1951994,1.728883,5.076396,-12.86386,43.13978,47.40789,10.16389,6.644561,6.509,93.8,26.2,8.17,25.07,91,1010.2,0,1.1,23.57,7999,100,-27.30293,153.1054,15,1959.886,Salt,0.0024,NAN,NAN,12.621,3.2975,0.0485,1.7544,0.0016,0.0815,NAN,1,450,425760,497880
"2018-12-15 23:20",5277,BrambleBayWQBuoy,11.95,26.14,26.3,54.647,36.14,-127.3,7.95,0,0.43,5.37,0,6.04,1.5,100.39,6.61,0,3.62,0,9.92,10.01,-1.34,-4,10.01,5.248423,97.7516,-1.631686,3.923454,170.1766,-0.568965,1.461303,90613.87,-7.804086,25.80199,59.78251,9.540904,13.63036,6.087,92.3,19.24,8.04,25.19,92,1010.1,0,1.1,23.85,7999,100,-27.30293,153.1054,15,1959.886,Salt,NAN,NAN,NAN,11.868,3.2758,0.0456,1.7409,0.0024,0.0784,NAN,1,450,425760,499680
"2018-12-15 23:30",5278,BrambleBayWQBuoy,11.94,26.11,26.3,54.679,36.17,-127.26,7.95,0,0.433,5.34,0,6.04,1.5,100.26,6.6,0,3.56,0,9.76,9.34,-1.31,-3.91,9.34,3.600043,107.8832,-0.9416977,2.721816,156.3112,-0.1990028,1.433333,69290.17,9.383378,-32.17544,100,6.281029,15.18875,6.566,99,15.14,8.88,25.08,92,1009.8,0,1.1,23.7,7999,100,-27.30294,153.1054,15,1959.886,Salt,0.0155,NAN,NAN,12.212,3.1324,0.047,1.7421,0.0019,0.0783,NAN,1,450,425760,501480
"2018-12-15 23:40",5279,BrambleBayWQBuoy,11.92,26.09,26.298,54.651,36.15,-127.2,7.95,0,0.432,5.24,0,5.89,1.46,99.9,6.58,0,3.57,0,9.8,9.74,-1.31,-3.93,9.74,2.231946,212.9085,-1.225337,0.3460814,156.7771,0.6711094,1.213994,4.384526,-13.55802,42.3138,45.76279,8.712037,6.539153,7.1,103.6,11.81,9.01,24.99,92,1009.7,0.3,1.2,23.68,7999,100,-27.30293,153.1054,15,1960.186,Salt,0.0385,NAN,NAN,14.797,3.6038,0.0569,1.7415,0.0026,0.093,NAN,1,450,425760,503280
"2018-12-15 23:50",5280,BrambleBayWQBuoy,11.92,26.04,26.294,54.643,36.14,-127.17,7.95,0,0.429,5.36,0,5.85,1.45,99.9,6.58,0,3.52,0,9.66,8.98,-1.32,-3.94,8.98,1.699301,276.4228,0.2449967,-1.670879,165.2548,1.52999,0.7944033,6.990434,-32.84226,100,4.392107,10.1046,3.308721,6.663,101.6,13.88,8.32,24.91,91,1009.7,3,1.2,23.51,7999,100,-27.30294,153.1054,15,1963.185,Salt,0.0126,NAN,NAN,11.701,3.1381,0.045,1.7538,0.0019,0.0764,NAN,1,450,425760,505080
"2018-12-16 00:00",5281,BrambleBayWQBuoy,11.93,26,26.294,54.644,36.14,-127.14,7.95,0,0.428,5.39,0,6.05,1.5,99.99,6.58,0,3.58,0,9.82,9.53,-1.32,-3.95,9.53,4.414956,212.8212,-3.083268,0.331507,167.085,2.094763,0.7176408,2.860433,-8.517476,25.67234,58.60465,8.144922,12.19715,6.714,93.6,19.71,8.02,24.94,92,1009.6,3,1.2,23.48,7999,100,-27.30295,153.1054,15,1966.185,Salt,0.0207,NAN,NAN,11.824,3.1894,0.0455,1.7445,0.0018,0.0774,NAN,1,450,425760,506880
"2018-12-16 00:10",5282,BrambleBayWQBuoy,11.93,25.95,26.287,54.642,36.14,-127.2,7.95,0,0.426,5.38,0,6.02,1.5,100.1,6.59,0,3.56,0,9.77,8.94,-1.32,-3.94,8.94,4.215689,126.0534,-2.787499,2.448216,170.741,0.6986479,1.0963,4.300745,-12.16079,43.1612,45.71987,8.649217,10.02385,6.272,107.2,44.62,7.44,24.89,93,1009.3,3,1.2,23.72,7999,100,-27.30295,153.1054,15,2.999999,Salt,0.0472,NAN,NAN,10.593,3.0925,0.0407,1.7511,0.0049,0.0717,NAN,1,450,425760,508680
"2018-12-16 00:20",5283,BrambleBayWQBuoy,11.93,25.92,26.286,54.677,36.17,-126.93,7.95,0,0.421,5.08,0,5.82,1.45,99.97,6.58,0,3.57,0,9.8,9.06,-1.3,-3.89,9.06,6.685809,111.557,-2.972831,5.925354,167.7246,-0.06978771,1.640308,91777.78,-7.306425,26.10645,58.49166,8.773767,8.468573,6.897,108.5,14.98,8.4,24.76,94,1009.3,3,1.2,23.73,7999,100,-27.30295,153.1054,15,5.999997,Salt,0.0146,NAN,NAN,12.8,3.0842,0.0492,1.7598,0.002,0.0801,NAN,1,450,425760,510480
"2018-12-16 00:30",5284,BrambleBayWQBuoy,11.93,25.89,26.284,54.64,36.14,-127.08,7.95,0,0.425,5.38,0,6.01,1.49,99.78,6.57,0,3.7,0,10.16,9.3,-1.31,-3.93,9.3,5.712816,190.1142,-2.775128,2.30239,162.7446,-1.31455,2,70181.26,10.07873,-31.72605,100,7.561615,14.89224,7.055,111.8,10.59,9.93,24.5,95,1009.3,7.8,1.4,23.62,7999,100,-27.30296,153.1054,15,13.8,Salt,NAN,NAN,NAN,12.065,3.197,0.0464,1.7484,0.0017,0.0784,NAN,1,450,425760,512280
"2018-12-16 00:40",5285,BrambleBayWQBuoy,11.93,25.83,26.284,54.646,36.14,-127.04,7.95,0,0.426,5.4,0,5.79,1.44,99.41,6.55,0,3.16,0,8.65,9.64,-1.3,-3.9,9.64,5.576579,156.6391,-0.5140621,3.401914,180.1284,-0.8170953,1.433333,0.6018007,10.79805,-31.14909,100,8.107947,17.32643,6.435,108.6,16.69,8.83,24.53,96,1009,9.9,1.6,23.69,7999,100,-27.30295,153.1054,15,23.69999,Salt,0.0226,NAN,NAN,12.391,3.0843,0.0477,1.7343,0.0023,0.0785,NAN,1,450,425760,514080
"2018-12-16 00:50",5286,BrambleBayWQBuoy,11.93,25.77,26.281,54.688,36.18,-127.1,7.95,0,0.421,4.48,0,5.8,1.44,99.48,6.55,0,3.52,0,9.64,9.37,-1.31,-3.93,9.37,7.050222,106.2969,-1.763439,6.60016,190.6615,0.09550309,1.098834,4.589163,-10.77636,43.69585,46.05291,8.782903,9.055664,6.291,110.2,15.39,7.95,24.45,95,1008.7,16.2,2,23.68,7999,100,-27.30295,153.1054,15,39.89997,Salt,0.0382,NAN,NAN,11.206,3.0854,0.0431,1.7603,0.0044,0.074,NAN,1,450,425760,515880
"2018-12-16 01:00",5287,BrambleBayWQBuoy,11.92,25.71,26.275,54.64,36.14,-127.03,7.95,0,0.42,5.39,0,5.97,1.48,99.73,6.57,0,3.6,0,9.88,8.56,-1.29,-3.86,8.56,4.073152,115.6933,-1.850282,3.624421,194.9482,-0.5525525,0.7074291,8.592602,-28.67481,100,4.13264,8.620522,2.246687,6.874,108,14.72,8.9,24.52,93,1008.6,25.8,2.1,23.62,7999,100,-27.30295,153.1054,15,65.69999,Salt,0.0297,NAN,NAN,12.352,3.4909,0.0475,1.7589,0.0031,0.0824,NAN,1,450,425760,517680
"2018-12-16 01:10",5288,BrambleBayWQBuoy,11.93,25.65,26.284,54.652,36.15,-127.01,7.95,0,0.419,5.2,0,6.18,1.54,99.38,6.54,0,3.66,0,10.05,9.82,-1.3,-3.88,9.82,3.569312,98.68568,-0.2702788,3.486757,188.3029,0.3941205,-4.381526,3.910272,-7.450563,26.09919,58.23658,7.324218,9.475574,7.183,102.4,12.37,8.8,24.73,92,1008.5,27,2.1,23.47,7999,100,-27.30295,153.1054,15,92.70004,Salt,0.0266,NAN,NAN,10.774,3.2161,0.0414,1.7281,0.0028,0.0736,NAN,1,450,425760,519480
"2018-12-16 01:20",5289,BrambleBayWQBuoy,11.93,25.61,26.278,54.646,36.14,-126.96,7.95,0,0.419,5.21,0,5.95,1.48,99.08,6.53,0,3.67,0,10.07,8.76,-1.28,-3.82,8.76,4.243551,116.8529,-1.62439,3.454627,183.0811,1.695576,-2.909241,5.023939,-14.08205,43.48761,46.61152,11.02426,8.638243,7.495,109.6,10.2,8.88,24.84,92,1008.5,27,2.1,23.51,7999,100,-27.30296,153.1054,15,119.7001,Salt,0.0115,NAN,NAN,11.866,3.0968,0.0456,1.7224,0.0028,0.0766,NAN,1,450,425760,521280
"2018-12-16 01:30",5290,BrambleBayWQBuoy,11.93,25.64,26.278,54.646,36.14,-127.03,7.95,0,0.418,5.34,0,5.78,1.44,99.18,6.53,0,3.49,0,9.56,8.93,-1.28,-3.83,8.93,4.238686,150.0453,-3.642746,2.056703,178.9246,0.3534735,0.9293749,8.883768,-30.42541,100,5.424315,13.49162,3.654363,7.742,114.3,18.87,9.37,24.75,94,1008.4,19.8,2.1,23.6,7999,100,-27.30296,153.1054,15,139.5002,Salt,0.0303,NAN,NAN,10.605,3.052,0.0408,1.7392,0.0031,0.0713,NAN,1,450,425760,523080
"2018-12-16 01:40",5291,BrambleBayWQBuoy,11.93,25.61,26.281,54.65,36.15,-126.8,7.95,0,0.416,4.41,0,5.69,1.41,99.04,6.52,0,3.54,0,9.72,8.9,-1.26,-3.78,8.9,2.495934,196.7401,-2.181941,0.2975162,188.6862,-0.6872228,0.4161492,8.005155,-30.15928,100,4.835069,11.52598,2.9944,7.154,108.8,17.96,9.04,24.48,96,1008.6,28.8,2.7,23.68,7999,100,-27.30295,153.1054,15,168.3003,Salt,0.0056,NAN,NAN,11.376,3.2572,0.0438,1.7442,0.0017,0.0763,NAN,1,450,425760,524880
"2018-12-16 01:50",5292,BrambleBayWQBuoy,11.93,25.56,26.277,54.646,36.14,-126.95,7.95,0,0.418,5.36,0,6.05,1.5,98.77,6.5,0,3.36,0,9.21,8.76,-1.24,-3.72,8.76,1.106926,180.7932,-0.8580393,0.05500086,176.7676,-0.1258458,0.5906931,3.543002,-8.184154,24.75076,58.65801,9.004266,9.551128,5.636,110.1,16.63,7.42,24.31,95,1008.8,29.7,2.7,23.56,7999,100,-27.30295,153.1054,15,198.0003,Salt,0.0074,NAN,NAN,11.888,3.204,0.0457,1.736,0.0023,0.0778,NAN,1,450,425760,526680
"2018-12-16 02:00",5293,BrambleBayWQBuoy,11.92,25.51,26.279,54.641,36.14,-126.85,7.95,0,0.419,5.12,0,6.26,1.56,98.53,6.49,0,3.98,0,10.93,9.01,-1.24,-3.72,9.01,5.576205,118.7802,-1.120171,5.302584,159.0447,0.1075097,1.566667,0.2905043,9.786263,-29.71038,100,8.260606,15.82589,6.13,106.6,15.22,8.88,24.47,96,1008.7,21.3,3,23.71,7999,100,-27.30295,153.1054,15,219.3003,Salt,0.0155,NAN,NAN,10.074,3.1388,0.0387,1.7351,0.0019,0.0701,NAN,1,450,425760,528480
"2018-12-16 02:10",5294,BrambleBayWQBuoy,11.93,25.45,26.286,54.644,36.14,-126.87,7.95,0,0.42,5.39,0,6.43,1.6,98.79,6.51,0,3.64,0,9.97,8.61,-1.22,-3.65,8.61,6.183265,143.7613,-2.841634,3.884448,187.8185,0.1955148,1.169815,4.132204,-14.68268,44.81359,45.67167,10.10669,9.305983,7.542,109.7,13.93,10.48,24.2,97,1008.5,35.7,3.4,23.66,7999,100,-27.30293,153.1054,15,255.0003,Salt,0.0252,NAN,NAN,12.096,3.194,0.0465,1.7463,0.002,0.0785,NAN,1,450,425760,530280
"2018-12-16 02:20",5295,BrambleBayWQBuoy,11.93,25.4,26.29,54.62,36.12,-126.84,7.95,0,0.419,5.32,0,6.38,1.59,97.99,6.45,0,3.69,0,10.13,9.42,-1.21,-3.61,9.42,5.882082,125.2326,-1.35304,4.131599,205.8853,1.297392,-0.334847,3.671912,-9.335193,29.00406,58.45481,9.522513,13.52767,7.448,107.2,11.77,10.02,24.1,96,1008.5,42,3.5,23.58,7999,100,-27.30293,153.1054,15,297.0001,Salt,0.0279,NAN,NAN,11.499,3.0492,0.0442,1.7503,0.0026,0.0747,NAN,1,450,425760,532080
"2018-12-16 02:30",5296,BrambleBayWQBuoy,11.93,25.35,26.292,54.633,36.13,-126.71,7.94,0,0.417,5.27,0,6.04,1.5,98.27,6.47,0,3.72,0,10.22,8.74,-1.2,-3.6,8.74,6.919151,72.23584,2.024744,6.493721,208.2108,1.089288,-1,0.4041482,10.47045,-27.84838,100,8.189692,17.32914,7.311,108.7,19.96,8.82,24.12,95,1008.4,43.8,3.7,23.53,7999,100,-27.30294,153.1054,15,340.8,Salt,0.0335,NAN,NAN,10.176,3.2427,0.0391,1.7364,0.0034,0.0716,NAN,1,450,425760,533880
"2018-12-16 02:40",5297,BrambleBayWQBuoy,11.93,25.31,26.287,54.633,36.13,-126.83,7.95,0,0.416,5.39,0,6.4,1.59,98.17,6.46,0,3.97,0,10.9,8.67,-1.2,-3.58,8.67,8.706074,66.57243,3.368247,8.015808,182.6057,0.1632178,1.111973,6.341567,-11.84067,43.75024,49.24218,14.67258,10.05068,6.417,106.6,16.32,9,24.21,95,1008.5,45,4,23.46,7999,100,-27.30294,153.1054,15,385.8,Salt,0.013,NAN,NAN,10.957,3.2665,0.0421,1.7446,0.002,0.0748,NAN,1,450,425760,535680
"2018-12-16 02:50",5298,BrambleBayWQBuoy,11.93,25.27,26.291,54.633,36.13,-126.73,7.95,0,0.418,5.32,0,6.36,1.58,97.81,6.44,0,3.72,0,10.22,9.36,-1.2,-3.59,9.36,7.524771,71.3793,2.474766,7.102098,182.4193,-0.2092891,1.24646,9.491645,-29.18373,100,7.595922,15.66243,4.828961,7.245,106.2,15.31,9.24,24.45,94,1008.5,39,4,23.53,7999,100,-27.30293,153.1054,15,424.7997,Salt,0.0224,NAN,NAN,10.836,3.2256,0.0417,1.73,0.0025,0.0739,NAN,1,450,425760,537480
"2018-12-16 03:00",5299,BrambleBayWQBuoy,11.93,25.26,26.292,54.632,36.13,-126.77,7.95,0,0.418,5.37,0,6.48,1.61,97.59,6.43,0,3.8,0,10.43,9.14,-1.18,-3.54,9.14,4.560524,85.24944,0.5090786,4.450612,197.8304,-0.09215836,0.3592253,7.428469,-29.60637,100,4.590874,9.95788,3.086187,7.429,103.7,14.77,9.55,24.51,96,1008.3,38.7,4.3,23.68,7999,100,-27.30293,153.1054,15,463.4995,Salt,0.0272,NAN,NAN,12.166,3.258,0.0468,1.7317,0.0027,0.0794,NAN,1,450,425760,539280
"2018-12-16 03:10",5300,BrambleBayWQBuoy,11.9,25.25,26.295,54.634,36.14,-126.74,7.95,0,0.417,5.39,0,6.34,1.58,97.7,6.43,0,3.84,0,10.54,9.42,-1.19,-3.55,9.42,3.874496,109.279,-1.2442,3.567041,183.3004,0.2265832,4.770167,3.003997,-8.492219,27.36018,58.37775,6.064432,5.359916,6.841,100.5,24.38,9.33,24.21,97,1008.4,38.4,4.6,23.63,7999,100,-27.30293,153.1054,15,501.8994,Salt,0.0149,NAN,NAN,11.615,3.293,0.0447,1.7324,0.0024,0.0776,NAN,1,450,425760,541080
"2018-12-16 03:20",5301,BrambleBayWQBuoy,11.93,25.23,26.294,54.633,36.13,-126.76,7.95,0,0.417,5.39,0,6.5,1.62,97.94,6.45,0,3.79,0,10.4,9.28,-1.17,-3.49,9.28,4.293743,251.53,1.749207,1.062065,152.656,-0.1874535,4.942232,5.458872,-11.79882,44.4519,46.05077,6.952656,4.549497,6.301,84.1,20.37,8.05,24.18,97,1008.5,42.3,5,23.77,7999,100,-27.30292,153.1054,15,544.1996,Salt,0.0154,NAN,NAN,11.927,3.2618,0.0459,1.7379,0.002,0.0785,NAN,1,450,425760,542880
"2018-12-16 03:30",5302,BrambleBayWQBuoy,11.92,25.2,26.292,54.622,36.13,-126.69,7.94,0,0.416,5.12,0,6.55,1.63,97.79,6.44,0,3.93,0,10.8,9.09,-1.16,-3.47,9.09,3.120625,187.5635,2.508356,0.6956631,127.7686,-1.125505,2.828374,4.37089,-7.068905,26.01847,58.74471,7.516126,9.01643,6.57,96.3,20.88,7.99,24.07,97,1008.4,46.8,5.2,23.61,7999,100,-27.30292,153.1054,15,590.9991,Salt,0.0122,NAN,NAN,11.922,3.4781,0.0459,1.7465,0.0022,0.0806,NAN,1,450,425760,544680
"2018-12-16 03:40",5303,BrambleBayWQBuoy,11.92,25.18,26.286,54.621,36.13,-126.74,7.95,0,0.417,5.32,0,6.48,1.61,97.38,6.41,0,3.98,0,10.93,8.86,-1.16,-3.46,8.86,2.976435,75.70253,0.5417906,2.872075,138.0105,-0.3577201,1.866667,337384.4,8.071071,-29.0627,100,7.020965,15.44119,6.328,92.5,23.23,8.81,24.15,96,1008.4,42.3,5.4,23.6,7999,100,-27.30291,153.1054,15,633.2998,Salt,0.0293,NAN,NAN,10.787,3.2281,0.0415,1.7389,0.0031,0.0738,NAN,1,450,425760,546480
"2018-12-16 03:50",5304,BrambleBayWQBuoy,11.92,25.16,26.285,54.614,36.12,-126.68,7.94,0,0.418,5.37,0,6.65,1.65,97.21,6.4,0,4.33,0,11.93,8.43,-1.15,-3.44,8.43,5.231914,67.6095,2.25848,4.517659,150.586,0.5398477,1.793333,288420.7,9.010695,-28.74562,100,7.231761,16.80408,6.465,101.2,15.75,7.8,24.3,96,1008.4,46.5,6.2,23.71,7999,100,-27.30292,153.1054,15,679.8002,Salt,0.0533,NAN,NAN,10.704,3.097,0.0412,1.73,0.0036,0.0721,NAN,1,450,425760,548280
"2018-12-16 04:00",5305,BrambleBayWQBuoy,11.91,25.14,26.282,54.639,36.14,-126.63,7.94,0,0.418,5.33,0,6.44,1.6,97.43,6.42,0,3.85,0,10.57,8.9,-1.15,-3.45,8.9,6.024812,39.39514,4.50976,3.782263,171.2363,1.213731,-3.493333,23263.07,9.492672,-27.41563,100,7.406438,15.84258,7.192,102.3,15.56,9.26,24.09,97,1008.5,66.3,6.4,23.59,7999,100,-27.30293,153.1054,15,746.1003,Salt,0.0088,NAN,NAN,10.371,3.4003,0.0399,1.7477,0.0016,0.0739,NAN,1,450,425760,550080
"2018-12-16 04:10",5306,BrambleBayWQBuoy,11.93,25.12,26.275,54.606,36.12,-126.71,7.94,0,0.418,5.33,0,6.51,1.62,97.22,6.4,0,3.87,0,10.64,8.54,-1.16,-3.47,8.54,6.182953,13.2841,5.875407,1.295942,186.1811,1.74585,-5.166667,0.0475072,9.140142,-27.58397,100,7.941544,14.97317,7.198,98.7,19.8,9.1,23.93,97,1008.6,69.9,7.4,23.48,7999,100,-27.30291,153.1054,15,816.0001,Salt,0.0136,NAN,NAN,10.137,3.1962,0.039,1.7276,0.0022,0.071,NAN,1,450,425760,551880
